model_name,accuracy
model_22_1069.pth,0.999
model_22_1070.pth,1.0
model_22_1071.pth,0.999
model_22_1072.pth,0.999
model_22_1073.pth,0.999
model_22_1074.pth,0.999
model_22_1075.pth,1.0
model_22_1076.pth,0.999
model_22_1077.pth,0.999
model_22_1078.pth,0.998
model_22_1079.pth,0.999
model_22_1080.pth,0.999
model_22_1081.pth,0.997
model_22_1082.pth,0.999
model_22_1083.pth,0.999
model_22_1084.pth,0.999
model_22_1085.pth,0.999
model_22_1086.pth,0.999
model_22_1087.pth,0.999
model_22_1088.pth,1.0
model_22_1089.pth,0.999
model_22_1090.pth,0.999
model_22_1091.pth,0.997
model_22_1092.pth,0.998
model_22_1093.pth,0.999
model_22_1094.pth,0.999
model_22_1095.pth,0.999
model_22_1096.pth,0.999
model_22_1097.pth,0.999
model_22_1098.pth,0.999
model_22_1099.pth,0.999
model_22_1100.pth,1.0
model_22_1101.pth,0.999
model_22_1102.pth,0.999
model_22_1103.pth,0.999
model_22_1104.pth,1.0
model_22_1105.pth,0.999
model_22_1106.pth,0.999
model_22_1107.pth,0.999
model_22_1108.pth,1.0
model_22_1109.pth,1.0
model_22_1110.pth,0.998
model_22_1111.pth,0.999
model_22_1112.pth,0.999
model_22_1113.pth,1.0
model_22_1114.pth,0.999
model_22_1115.pth,0.999
model_22_1116.pth,0.999
model_22_1117.pth,1.0
model_22_1118.pth,0.999
model_22_1119.pth,1.0
model_22_1120.pth,0.999
model_22_1121.pth,1.0
model_22_1122.pth,0.999
model_22_1123.pth,0.999
model_22_1124.pth,0.999
model_22_1125.pth,1.0
model_22_1126.pth,1.0
model_22_1127.pth,0.999
model_22_1128.pth,1.0
model_22_1129.pth,0.998
model_22_1130.pth,0.999
model_22_1131.pth,0.999
model_22_1132.pth,0.999
model_22_1133.pth,0.999
model_22_1134.pth,1.0
model_22_1135.pth,0.999
model_22_1136.pth,0.999
model_22_1137.pth,0.998
model_22_1138.pth,0.999
model_22_1139.pth,0.999
model_22_1140.pth,0.999
model_22_1141.pth,0.999
model_22_1142.pth,1.0
model_22_1143.pth,0.999
model_22_1144.pth,1.0
model_22_1145.pth,0.999
model_22_1146.pth,0.999
model_22_1147.pth,0.999
model_22_1148.pth,0.999
model_22_1149.pth,0.999
model_22_1150.pth,0.999
model_22_1151.pth,1.0
model_22_1152.pth,0.999
model_22_1153.pth,0.999
model_22_1154.pth,0.999
model_22_1155.pth,1.0
model_22_1156.pth,0.999
model_22_1157.pth,1.0
model_22_1158.pth,0.999
model_22_1159.pth,0.997
model_22_1160.pth,0.999
model_22_1161.pth,1.0
model_22_1162.pth,0.999
model_22_1163.pth,0.999
model_22_1164.pth,0.999
model_22_1165.pth,0.999
model_22_1166.pth,0.999
model_22_1167.pth,0.993
model_22_1168.pth,1.0
model_22_1169.pth,0.999
model_22_1170.pth,0.999
model_22_1171.pth,0.999
model_22_1172.pth,1.0
model_22_1173.pth,0.999
model_22_1174.pth,0.999
model_22_1175.pth,0.999
model_22_1176.pth,0.999
model_22_1177.pth,0.998
model_22_1178.pth,0.999
model_22_1179.pth,0.999
model_22_1180.pth,1.0
model_22_1181.pth,0.999
model_22_1182.pth,1.0
model_22_1183.pth,0.999
model_22_1184.pth,1.0
model_22_1185.pth,0.999
model_22_1186.pth,1.0
model_22_1187.pth,0.999
model_22_1188.pth,0.999
model_22_1189.pth,0.999
model_22_1190.pth,0.998
model_22_1191.pth,0.999
model_22_1192.pth,0.999
model_22_1193.pth,0.999
model_22_1194.pth,0.998
model_22_1195.pth,1.0
model_22_1196.pth,0.999
model_22_1197.pth,0.999
model_22_1198.pth,0.999
model_22_1199.pth,0.999
model_22_1200.pth,1.0
model_22_1201.pth,1.0
model_22_1202.pth,0.999
model_22_1203.pth,0.995
model_22_1204.pth,1.0
model_22_1205.pth,0.999
model_22_1206.pth,0.999
model_22_1207.pth,0.999
model_22_1208.pth,1.0
model_22_1209.pth,1.0
model_22_1210.pth,0.999
model_22_1211.pth,0.999
model_22_1212.pth,0.999
model_22_1213.pth,1.0
model_22_1214.pth,1.0
model_22_1215.pth,0.999
model_22_1216.pth,0.999
model_22_1217.pth,1.0
model_22_1218.pth,0.999
model_22_1219.pth,0.999
model_22_1220.pth,0.999
model_22_1221.pth,1.0
model_22_1222.pth,0.999
model_22_1223.pth,0.999
model_22_1224.pth,0.995
model_22_1225.pth,0.999
model_22_1226.pth,0.999
model_22_1227.pth,0.999
model_22_1228.pth,0.999
model_22_1229.pth,0.999
model_22_1230.pth,0.999
model_22_1231.pth,1.0
model_22_1232.pth,0.999
model_22_1233.pth,1.0
model_22_1234.pth,0.998
model_22_1235.pth,0.999
model_22_1236.pth,1.0
model_22_1237.pth,1.0
model_22_1238.pth,0.997
model_22_1239.pth,0.999
model_22_1240.pth,0.999
model_22_1241.pth,1.0
model_22_1242.pth,0.999
model_22_1243.pth,1.0
model_22_1244.pth,0.994
model_22_1245.pth,0.997
model_22_1246.pth,1.0
model_22_1247.pth,0.997
model_22_1248.pth,0.999
model_22_1249.pth,0.999
model_22_1250.pth,0.999
model_22_1251.pth,0.999
model_22_1252.pth,0.999
model_22_1253.pth,0.997
model_22_1254.pth,0.999
model_22_1255.pth,0.999
model_22_1256.pth,0.996
model_22_1257.pth,0.998
model_22_1258.pth,0.999
model_22_1259.pth,1.0
model_22_1260.pth,0.997
model_22_1261.pth,0.999
model_22_1262.pth,0.999
model_22_1263.pth,0.999
model_22_1264.pth,0.999
model_22_1265.pth,0.999
model_22_1266.pth,0.999
model_22_1267.pth,0.999
model_22_1268.pth,0.999
model_22_1269.pth,0.999
model_22_1270.pth,0.997
model_22_1271.pth,0.997
model_22_1272.pth,0.998
model_22_1273.pth,0.999
model_22_1274.pth,0.998
model_22_1275.pth,0.999
model_22_1276.pth,1.0
model_22_1277.pth,0.999
model_22_1278.pth,0.999
model_22_1279.pth,1.0
model_22_1280.pth,0.999
model_22_1281.pth,1.0
model_22_1282.pth,0.999
model_22_1283.pth,1.0
model_22_1284.pth,0.999
model_22_1285.pth,0.999
model_22_1286.pth,0.999
model_22_1287.pth,0.999
model_22_1288.pth,0.999
model_22_1289.pth,0.999
model_22_1290.pth,0.999
model_22_1291.pth,0.999
model_22_1292.pth,0.999
model_22_1293.pth,0.999
model_22_1294.pth,0.999
model_22_1295.pth,0.999
model_22_1296.pth,0.997
model_22_1297.pth,0.999
model_22_1298.pth,1.0
model_22_1299.pth,0.999
model_22_1300.pth,0.999
model_22_1301.pth,0.999
model_22_1302.pth,0.999
model_22_1303.pth,0.999
model_22_1304.pth,1.0
model_22_1305.pth,1.0
model_22_1306.pth,0.999
model_22_1307.pth,1.0
model_22_1308.pth,0.999
model_22_1309.pth,0.997
model_22_1310.pth,0.999
model_22_1311.pth,0.999
model_22_1312.pth,0.999
model_22_1313.pth,0.999
model_22_1314.pth,0.999
model_22_1315.pth,0.999
model_22_1316.pth,0.999
model_22_1317.pth,0.999
model_22_1318.pth,0.999
model_22_1319.pth,0.999
model_22_1320.pth,1.0
model_22_1321.pth,1.0
model_22_1322.pth,0.999
model_22_1323.pth,0.999
model_22_1324.pth,0.999
model_22_1325.pth,0.999
model_22_1326.pth,0.999
model_22_1327.pth,0.999
model_22_1328.pth,0.999
model_22_1329.pth,0.999
model_22_1330.pth,0.999
model_22_1331.pth,0.999
model_22_1332.pth,1.0
model_22_1333.pth,0.998
model_22_1334.pth,0.999
model_22_1335.pth,0.997
model_22_1336.pth,0.999
model_22_1337.pth,0.999
model_22_1338.pth,1.0
model_22_1339.pth,0.999
model_22_1340.pth,0.999
model_22_1341.pth,0.999
model_22_1342.pth,0.999
model_22_1343.pth,0.999
model_22_1344.pth,0.999
model_22_1345.pth,0.999
model_22_1346.pth,0.999
model_22_1347.pth,0.999
model_22_1348.pth,0.999
model_22_1349.pth,0.999
model_22_1350.pth,0.999
model_22_1351.pth,0.999
model_22_1352.pth,0.997
model_22_1353.pth,0.999
model_22_1354.pth,0.999
model_22_1355.pth,1.0
model_22_1356.pth,0.999
model_22_1357.pth,1.0
model_22_1358.pth,0.999
model_22_1359.pth,0.999
model_22_1360.pth,1.0
model_22_1361.pth,0.999
model_22_1362.pth,1.0
model_22_1363.pth,0.999
model_22_1364.pth,0.999
model_22_1365.pth,0.999
model_22_1366.pth,1.0
model_22_1367.pth,1.0
model_22_1368.pth,0.999
model_22_1369.pth,1.0
model_22_1370.pth,0.999
model_22_1371.pth,0.999
model_22_1372.pth,0.999
model_22_1373.pth,1.0
model_22_1374.pth,0.999
model_22_1375.pth,1.0
model_22_1376.pth,0.999
model_22_1377.pth,1.0
model_22_1378.pth,0.999
model_22_1379.pth,0.999
model_22_1380.pth,0.999
model_22_1381.pth,0.998
model_22_1382.pth,0.999
model_22_1383.pth,0.999
model_22_1384.pth,0.999
model_22_1385.pth,0.999
model_22_1386.pth,0.997
model_22_1387.pth,0.998
model_22_1388.pth,0.999
model_22_1389.pth,0.999
model_22_1390.pth,0.999
model_22_1391.pth,0.999
model_22_1392.pth,0.999
model_22_1393.pth,0.997
model_22_1394.pth,1.0
model_22_1395.pth,1.0
model_22_1396.pth,0.999
model_22_1397.pth,0.999
model_22_1398.pth,0.999
model_22_1399.pth,0.999
model_22_1400.pth,0.999
model_22_1401.pth,0.998
model_22_1402.pth,0.999
model_22_1403.pth,0.999
model_22_1404.pth,0.999
model_22_1405.pth,0.999
model_22_1406.pth,0.999
model_22_1407.pth,0.998
model_22_1408.pth,0.998
model_22_1409.pth,1.0
model_22_1410.pth,0.999
model_22_1411.pth,0.999
model_22_1412.pth,0.965
model_22_1413.pth,1.0
model_22_1414.pth,1.0
model_22_1415.pth,0.999
model_22_1416.pth,0.997
model_22_1417.pth,0.999
model_22_1418.pth,0.996
model_22_1419.pth,0.997
model_22_1420.pth,0.999
model_22_1421.pth,1.0
model_22_1422.pth,1.0
model_22_1423.pth,0.999
model_22_1424.pth,1.0
model_22_1425.pth,0.999
model_22_1426.pth,0.999
model_22_1427.pth,0.999
model_22_1428.pth,0.999
model_22_1429.pth,0.999
model_22_1430.pth,1.0
model_22_1431.pth,1.0
model_22_1432.pth,0.998
model_22_1433.pth,0.998
model_22_1434.pth,0.999
model_22_1435.pth,1.0
model_22_1436.pth,0.997
model_22_1437.pth,1.0
model_22_1438.pth,0.995
model_22_1439.pth,0.999
model_22_1440.pth,0.999
model_22_1441.pth,0.999
model_22_1442.pth,0.998
model_22_1443.pth,1.0
model_22_1444.pth,1.0
model_22_1445.pth,0.999
model_22_1446.pth,0.999
model_22_1447.pth,0.999
model_22_1448.pth,1.0
model_22_1449.pth,0.999
model_22_1450.pth,0.999
model_22_1451.pth,0.999
model_22_1452.pth,0.999
model_22_1453.pth,0.999
model_22_1454.pth,0.999
model_22_1455.pth,0.998
model_22_1456.pth,0.999
model_22_1457.pth,0.999
model_22_1458.pth,0.999
model_22_1459.pth,0.999
model_22_1460.pth,0.999
model_22_1461.pth,1.0
model_22_1462.pth,0.999
model_22_1463.pth,0.999
model_22_1464.pth,0.999
model_22_1465.pth,0.999
model_22_1466.pth,1.0
model_22_1467.pth,0.999
model_22_1468.pth,1.0
model_22_1469.pth,0.999
model_22_1470.pth,0.999
model_22_1471.pth,0.997
model_22_1472.pth,0.999
model_22_1473.pth,0.999
model_22_1474.pth,0.999
model_22_1475.pth,0.999
model_22_1476.pth,0.999
model_22_1477.pth,0.998
model_22_1478.pth,1.0
model_22_1479.pth,0.999
model_22_1480.pth,0.999
model_22_1481.pth,1.0
model_22_1482.pth,0.999
model_22_1483.pth,0.999
model_22_1484.pth,1.0
model_22_1485.pth,0.999
model_22_1486.pth,1.0
model_22_1487.pth,0.999
model_22_1488.pth,0.999
model_22_1489.pth,0.999
model_22_1490.pth,0.999
model_22_1491.pth,0.999
model_22_1492.pth,0.999
model_22_1493.pth,0.999
model_22_1494.pth,0.998
model_22_1495.pth,0.999
model_22_1496.pth,0.999
model_22_1497.pth,0.999
model_22_1498.pth,1.0
model_22_1499.pth,0.999
model_22_1500.pth,1.0
model_22_1501.pth,1.0
model_22_1502.pth,0.999
model_22_1503.pth,0.999
model_22_1504.pth,0.999
model_22_1505.pth,0.999
model_22_1506.pth,0.999
model_22_1507.pth,0.999
model_22_1508.pth,1.0
model_22_1509.pth,0.999
model_22_1510.pth,0.999
model_22_1511.pth,0.999
model_22_1512.pth,0.999
model_22_1513.pth,0.999
model_22_1514.pth,1.0
model_22_1515.pth,0.999
model_22_1516.pth,0.999
model_22_1517.pth,0.999
model_22_1518.pth,0.999
model_22_1519.pth,0.999
model_22_1520.pth,0.999
model_22_1521.pth,1.0
model_22_1522.pth,0.999
model_22_1523.pth,0.999
model_22_1524.pth,0.998
model_22_1525.pth,0.999
model_22_1526.pth,0.999
model_22_1527.pth,0.999
model_22_1528.pth,0.999
model_22_1529.pth,0.999
model_22_1530.pth,0.999
model_22_1531.pth,1.0
model_22_1532.pth,1.0
model_22_1533.pth,0.999
model_22_1534.pth,0.999
model_22_1535.pth,1.0
model_22_1536.pth,0.999
model_22_1537.pth,0.999
model_22_1538.pth,0.999
model_22_1539.pth,0.999
model_22_1540.pth,0.998
model_22_1541.pth,0.999
model_22_1542.pth,0.999
model_22_1543.pth,0.997
model_22_1544.pth,0.999
model_22_1545.pth,0.999
model_22_1546.pth,0.999
model_22_1547.pth,0.999
model_22_1548.pth,1.0
model_22_1549.pth,1.0
model_22_1550.pth,0.999
model_22_1551.pth,1.0
model_22_1552.pth,0.999
model_22_1553.pth,0.999
model_22_1554.pth,0.999
model_22_1555.pth,0.999
model_22_1556.pth,0.999
model_22_1557.pth,0.999
model_22_1558.pth,0.999
model_22_1559.pth,1.0
model_22_1560.pth,0.999
model_22_1561.pth,0.999
model_22_1562.pth,0.959
model_22_1563.pth,0.994
model_22_1564.pth,0.999
model_22_1565.pth,1.0
model_22_1566.pth,0.999
model_22_1567.pth,1.0
model_22_1568.pth,1.0
model_22_1569.pth,0.996
model_22_1570.pth,0.999
model_22_1571.pth,1.0
model_22_1572.pth,0.999
model_22_1573.pth,0.999
model_22_1574.pth,0.999
model_22_1575.pth,0.999
model_22_1576.pth,0.999
model_22_1577.pth,0.999
model_22_1578.pth,1.0
model_22_1579.pth,0.999
model_22_1580.pth,0.998
model_22_1581.pth,0.999
model_22_1582.pth,0.999
model_22_1583.pth,0.999
model_22_1584.pth,0.999
model_22_1585.pth,0.999
model_22_1586.pth,1.0
model_22_1587.pth,1.0
model_22_1588.pth,0.998
model_22_1589.pth,0.999
model_22_1590.pth,0.997
model_22_1591.pth,0.999
model_22_1592.pth,0.999
model_22_1593.pth,1.0
model_22_1594.pth,0.999
model_22_1595.pth,0.999
model_22_1596.pth,0.999
model_22_1597.pth,0.999
model_22_1598.pth,0.999
model_22_1599.pth,1.0
model_22_1600.pth,0.999
model_22_1601.pth,1.0
model_22_1602.pth,1.0
model_22_1603.pth,0.999
model_22_1604.pth,0.999
model_22_1605.pth,0.997
model_22_1606.pth,0.999
model_22_1607.pth,0.999
model_22_1608.pth,0.999
model_22_1609.pth,0.999
model_22_1610.pth,0.999
model_22_1611.pth,0.997
model_22_1612.pth,0.999
model_22_1613.pth,0.999
model_22_1614.pth,0.999
model_22_1615.pth,0.999
model_22_1616.pth,0.999
model_22_1617.pth,0.999
model_22_1618.pth,0.999
model_22_1619.pth,0.999
model_22_1620.pth,0.999
model_22_1621.pth,1.0
model_22_1622.pth,0.999
model_22_1623.pth,0.999
model_22_1624.pth,0.999
model_22_1625.pth,0.999
model_22_1626.pth,0.998
model_22_1627.pth,0.999
model_22_1628.pth,0.999
model_22_1629.pth,0.999
model_22_1630.pth,0.998
model_22_1631.pth,0.999
model_22_1632.pth,0.999
model_22_1633.pth,1.0
model_22_1634.pth,1.0
model_22_1635.pth,1.0
model_22_1636.pth,0.999
model_22_1637.pth,0.999
model_22_1638.pth,0.999
model_22_1639.pth,1.0
model_22_1640.pth,1.0
model_22_1641.pth,0.999
model_22_1642.pth,0.999
model_22_1643.pth,0.999
model_22_1644.pth,0.999
model_22_1645.pth,1.0
model_22_1646.pth,0.999
model_22_1647.pth,0.997
model_22_1648.pth,0.999
model_22_1649.pth,0.999
model_22_1650.pth,0.999
model_22_1651.pth,0.999
model_22_1652.pth,0.999
model_22_1653.pth,1.0
model_22_1654.pth,0.999
model_22_1655.pth,0.999
model_22_1656.pth,0.997
model_22_1657.pth,0.999
model_22_1658.pth,1.0
model_22_1659.pth,0.998
model_22_1660.pth,0.999
model_22_1661.pth,1.0
model_22_1662.pth,0.999
model_22_1663.pth,0.999
model_22_1664.pth,0.999
model_22_1665.pth,1.0
model_22_1666.pth,0.997
model_22_1667.pth,0.999
model_22_1668.pth,1.0
model_22_1669.pth,0.999
model_22_1670.pth,0.999
model_22_1671.pth,0.999
model_22_1672.pth,0.999
model_22_1673.pth,0.999
model_22_1674.pth,0.999
model_22_1675.pth,0.999
model_22_1676.pth,0.999
model_22_1677.pth,1.0
model_22_1678.pth,1.0
model_22_1679.pth,0.999
model_22_1680.pth,0.999
model_22_1681.pth,1.0
model_22_1682.pth,0.999
model_22_1683.pth,0.999
model_22_1684.pth,0.999
model_22_1685.pth,0.999
model_22_1686.pth,1.0
model_22_1687.pth,0.999
model_22_1688.pth,0.999
model_22_1689.pth,0.999
model_22_1690.pth,0.999
model_22_1691.pth,1.0
model_22_1692.pth,0.999
model_22_1693.pth,0.999
model_22_1694.pth,0.999
model_22_1695.pth,1.0
model_22_1696.pth,0.999
model_22_1697.pth,1.0
model_22_1698.pth,0.999
model_22_1699.pth,0.999
model_22_1700.pth,0.999
model_22_1701.pth,0.999
model_22_1702.pth,1.0
model_22_1703.pth,0.999
model_22_1704.pth,0.999
model_22_1705.pth,1.0
model_22_1706.pth,0.999
model_22_1707.pth,0.999
model_22_1708.pth,0.998
model_22_1709.pth,0.999
model_22_1710.pth,1.0
model_22_1711.pth,0.999
model_22_1712.pth,1.0
model_22_1713.pth,0.999
model_22_1714.pth,1.0
model_22_1715.pth,0.999
model_22_1716.pth,0.999
model_22_1717.pth,0.999
model_22_1718.pth,0.998
model_22_1719.pth,0.999
model_22_1720.pth,0.999
model_22_1721.pth,1.0
model_22_1722.pth,0.999
model_22_1723.pth,0.999
model_22_1724.pth,0.997
model_22_1725.pth,0.997
model_22_1726.pth,0.999
model_22_1727.pth,0.999
model_22_1728.pth,0.999
model_22_1729.pth,1.0
model_22_1730.pth,1.0
model_22_1731.pth,0.999
model_22_1732.pth,1.0
model_22_1733.pth,0.997
model_22_1734.pth,0.999
model_22_1735.pth,0.999
model_22_1736.pth,0.999
model_22_1737.pth,0.999
model_22_1738.pth,0.999
model_22_1739.pth,0.998
model_22_1740.pth,1.0
model_22_1741.pth,0.999
model_22_1742.pth,0.999
model_22_1743.pth,0.999
model_22_1744.pth,0.997
model_22_1745.pth,0.999
model_22_1746.pth,0.999
model_22_1747.pth,1.0
model_22_1748.pth,0.999
model_22_1749.pth,1.0
model_22_1750.pth,0.997
model_22_1751.pth,0.999
model_22_1752.pth,0.999
model_22_1753.pth,0.999
model_22_1754.pth,1.0
model_22_1755.pth,0.999
model_22_1756.pth,0.997
model_22_1757.pth,0.999
model_22_1758.pth,1.0
model_22_1759.pth,0.999
model_22_1760.pth,0.999
model_22_1761.pth,0.999
model_22_1762.pth,1.0
model_22_1763.pth,0.999
model_22_1764.pth,0.999
model_22_1765.pth,0.999
model_22_1766.pth,0.999
model_22_1767.pth,1.0
model_22_1768.pth,1.0
model_22_1769.pth,1.0
model_22_1770.pth,0.997
model_22_1771.pth,1.0
model_22_1772.pth,0.999
model_22_1773.pth,0.998
model_22_1774.pth,1.0
model_22_1775.pth,0.999
model_22_1776.pth,0.998
model_22_1777.pth,0.999
model_22_1778.pth,0.999
model_22_1779.pth,0.999
model_22_1780.pth,0.999
model_22_1781.pth,0.999
model_22_1782.pth,0.999
model_22_1783.pth,1.0
model_22_1784.pth,0.999
model_22_1785.pth,1.0
model_22_1786.pth,0.999
model_22_1787.pth,0.999
model_22_1788.pth,0.997
model_22_1789.pth,0.999
model_22_1790.pth,0.999
model_22_1791.pth,0.999
model_22_1792.pth,0.999
model_22_1793.pth,0.999
model_22_1794.pth,0.999
model_22_1795.pth,0.999
model_22_1796.pth,0.999
model_22_1797.pth,0.999
model_22_1798.pth,0.999
model_22_1799.pth,0.998
model_22_1800.pth,0.999
model_22_1801.pth,1.0
model_22_1802.pth,0.999
model_22_1803.pth,0.997
model_22_1804.pth,0.999
model_22_1805.pth,0.999
model_22_1806.pth,0.999
model_22_1807.pth,0.999
model_22_1808.pth,0.999
model_22_1809.pth,1.0
model_22_1810.pth,0.998
model_22_1811.pth,0.999
model_22_1812.pth,0.999
model_22_1813.pth,0.999
model_22_1814.pth,1.0
model_22_1815.pth,0.999
model_22_1816.pth,0.998
model_22_1817.pth,0.999
model_22_1818.pth,1.0
model_22_1819.pth,0.999
model_22_1820.pth,1.0
model_22_1821.pth,1.0
model_22_1822.pth,0.999
model_22_1823.pth,0.999
model_22_1824.pth,1.0
model_22_1825.pth,1.0
model_22_1826.pth,0.999
model_22_1827.pth,1.0
model_22_1828.pth,0.999
model_22_1829.pth,1.0
model_22_1830.pth,0.999
model_22_1831.pth,0.999
model_22_1832.pth,0.999
model_22_1833.pth,1.0
model_22_1834.pth,0.999
model_22_1835.pth,0.999
model_22_1836.pth,0.999
model_22_1837.pth,0.999
model_22_1838.pth,0.999
model_22_1839.pth,0.999
model_22_1840.pth,1.0
model_22_1841.pth,0.999
model_22_1842.pth,1.0
model_22_1843.pth,1.0
model_22_1844.pth,1.0
model_22_1845.pth,0.999
model_22_1846.pth,1.0
model_22_1847.pth,0.999
model_22_1848.pth,0.999
model_22_1849.pth,1.0
model_22_1850.pth,0.999
model_22_1851.pth,0.998
model_22_1852.pth,0.998
model_22_1853.pth,0.998
model_22_1854.pth,0.999
model_22_1855.pth,0.999
model_22_1856.pth,0.999
model_22_1857.pth,1.0
model_22_1858.pth,0.999
model_22_1859.pth,0.999
model_22_1860.pth,0.998
model_22_1861.pth,1.0
model_22_1862.pth,0.999
model_22_1863.pth,0.999
model_22_1864.pth,1.0
model_22_1865.pth,0.999
model_22_1866.pth,0.999
model_22_1867.pth,0.995
model_22_1868.pth,0.999
model_22_1869.pth,0.999
model_22_1870.pth,0.999
model_22_1871.pth,0.999
model_22_1872.pth,0.999
model_22_1873.pth,0.999
model_22_1874.pth,0.999
model_22_1875.pth,0.999
model_22_1876.pth,0.999
model_22_1877.pth,0.999
model_22_1878.pth,1.0
model_22_1879.pth,0.999
model_22_1880.pth,0.999
model_22_1881.pth,0.999
model_22_1882.pth,0.998
model_22_1883.pth,0.999
model_22_1884.pth,0.999
model_22_1885.pth,0.999
model_22_1886.pth,1.0
model_22_1887.pth,0.998
model_22_1888.pth,1.0
model_22_1889.pth,0.999
model_22_1890.pth,0.999
model_22_1891.pth,0.999
model_22_1892.pth,1.0
model_22_1893.pth,0.999
model_22_1894.pth,1.0
model_22_1895.pth,0.999
model_22_1896.pth,0.999
model_22_1897.pth,0.999
model_22_1898.pth,0.999
model_22_1899.pth,1.0
model_22_1900.pth,0.999
model_22_1901.pth,0.999
model_22_1902.pth,0.999
model_22_1903.pth,0.997
model_22_1904.pth,1.0
model_22_1905.pth,0.998
model_22_1906.pth,1.0
model_22_1907.pth,0.996
model_22_1908.pth,0.997
model_22_1909.pth,0.994
model_22_1910.pth,0.999
model_22_1911.pth,0.999
model_22_1912.pth,0.997
model_22_1913.pth,0.999
model_22_1914.pth,0.998
model_22_1915.pth,0.999
model_22_1916.pth,0.999
model_22_1917.pth,1.0
model_22_1918.pth,1.0
model_22_1919.pth,0.999
model_22_1920.pth,0.999
model_22_1921.pth,1.0
model_22_1922.pth,0.999
model_22_1923.pth,0.999
model_22_1924.pth,0.999
model_22_1925.pth,1.0
model_22_1926.pth,0.999
model_22_1927.pth,1.0
model_22_1928.pth,1.0
model_22_1929.pth,0.999
model_22_1930.pth,0.999
model_22_1931.pth,0.999
model_22_1932.pth,1.0
model_22_1933.pth,0.999
model_22_1934.pth,0.999
model_22_1935.pth,0.999
model_22_1936.pth,0.999
model_22_1937.pth,0.999
model_22_1938.pth,0.999
model_22_1939.pth,0.999
model_22_1940.pth,0.999
model_22_1941.pth,0.999
model_22_1942.pth,1.0
model_22_1943.pth,1.0
model_22_1944.pth,0.999
model_22_1945.pth,0.999
model_22_1946.pth,1.0
model_22_1947.pth,0.999
model_22_1948.pth,0.999
model_22_1949.pth,0.999
model_22_1950.pth,1.0
model_22_1951.pth,0.999
model_22_1952.pth,0.999
model_22_1953.pth,0.999
model_22_1954.pth,0.999
